Year,Country,Month,Tourist_Arrival,Date,Quarter,Season,Region
2018,Bangladesh,3,996,2018-03-01,1,Maha Season,Asia
2018,Thailand,3,1028,2018-03-01,1,Maha Season,Asia
2018,Finland,3,1036,2018-03-01,1,Maha Season,Europe
2018,Taiwan,3,700,2018-03-01,1,Maha Season,Asia
2018,Greece,3,770,2018-03-01,1,Maha Season,Europe
2018,South Africa,3,791,2018-03-01,1,Maha Season,Africa
2018,Oman,3,268,2018-03-01,1,Maha Season,Asia
2018,Portugal,3,537,2018-03-01,1,Maha Season,Europe
2018,Romania,3,561,2018-03-01,1,Maha Season,Europe
2018,United Arab Emirates,3,420,2018-03-01,1,Maha Season,Asia
2018,Iran,3,1716,2018-03-01,1,Maha Season,Asia
2018,Lebanon,3,561,2018-03-01,1,Maha Season,Asia
2018,Indonesia,3,589,2018-03-01,1,Maha Season,Asia
2018,Nepal,3,367,2018-03-01,1,Maha Season,Asia
2018,Slovakia,3,896,2018-03-01,1,Maha Season,Europe
2018,Belarus,3,666,2018-03-01,1,Maha Season,Europe
2018,Hungary,3,517,2018-03-01,1,Maha Season,Europe
2018,Turkey,3,365,2018-03-01,1,Maha Season,Asia
2018,Slovenia,3,271,2018-03-01,1,Maha Season,Europe
2018,Egypt,3,278,2018-03-01,1,Maha Season,Africa
2018,Kuwait,3,240,2018-03-01,1,Maha Season,Asia
2018,Lithuania,3,402,2018-03-01,1,Maha Season,Europe
2018,Myanmar,3,172,2018-03-01,1,Maha Season,Asia
2018,Vietnam,3,330,2018-03-01,1,Maha Season,Asia
2018,Jordan,3,299,2018-03-01,1,Maha Season,Asia
2018,Bahrain,3,195,2018-03-01,1,Maha Season,Asia
2018,Brazil,3,357,2018-03-01,1,Maha Season,South America
2018,Estonia,3,359,2018-03-01,1,Maha Season,Europe
2018,Kazakhstan,3,370,2018-03-01,1,Maha Season,Asia
2018,Bulgaria,3,352,2018-03-01,1,Maha Season,Europe
2018,Croatia,3,209,2018-03-01,1,Maha Season,Europe
2018,Latvia,3,261,2018-03-01,1,Maha Season,Europe
2018,Argentina,3,271,2018-03-01,1,Maha Season,South America
2018,Serbia,3,184,2018-03-01,1,Maha Season,Europe
2018,Qatar,3,63,2018-03-01,1,Maha Season,Asia
2018,Mexico,3,180,2018-03-01,1,Maha Season,North America
2018,Yemen,3,64,2018-03-01,1,Maha Season,Asia
2018,Armenia,3,75,2018-03-01,1,Maha Season,Asia
2018,Palestinian Territories,3,62,2018-03-01,1,Maha Season,Asia
2018,Morocco,3,97,2018-03-01,1,Maha Season,Africa
2018,Iraq,3,41,2018-03-01,1,Maha Season,Asia
2018,Chile,3,109,2018-03-01,1,Maha Season,South America
2018,Kenya,3,48,2018-03-01,1,Maha Season,Africa
2018,Luxembourg,3,112,2018-03-01,1,Maha Season,Europe
2018,Afghanistan,3,112,2018-03-01,1,Maha Season,Asia
2018,Sudan,3,53,2018-03-01,1,Maha Season,Africa
2018,Cambodia,3,103,2018-03-01,1,Maha Season,Asia
2018,Mauritius,3,60,2018-03-01,1,Maha Season,Africa
2018,Tunisia,3,105,2018-03-01,1,Maha Season,Africa
2018,Colombia,3,72,2018-03-01,1,Maha Season,South America
2018,Georgia,3,63,2018-03-01,1,Maha Season,Asia
2018,Bhutan,3,37,2018-03-01,1,Maha Season,Asia
2018,Cyprus,3,51,2018-03-01,1,Maha Season,Asia
2018,Uzbekistan,3,48,2018-03-01,1,Maha Season,Asia
2018,Azerbaijan,3,109,2018-03-01,1,Maha Season,Asia
2018,Malta,3,68,2018-03-01,1,Maha Season,Europe
2018,Kyrgyzstan,3,107,2018-03-01,1,Maha Season,Asia
2018,Moldova,3,68,2018-03-01,1,Maha Season,Europe
2018,Iceland,3,44,2018-03-01,1,Maha Season,Europe
2018,Seychelles,3,0,2018-03-01,1,Maha Season,Africa
2018,Nigeria,3,42,2018-03-01,1,Maha Season,Africa
2018,Algeria,3,28,2018-03-01,1,Maha Season,Africa
2018,North Macedonia,3,34,2018-03-01,1,Maha Season,Europe
2018,Peru,3,32,2018-03-01,1,Maha Season,South America
2018,Bosnia and Herzegovina,3,25,2018-03-01,1,Maha Season,Europe
2018,Zimbabwe,3,27,2018-03-01,1,Maha Season,Africa
2018,Montenegro,3,14,2018-03-01,1,Maha Season,Europe
2018,Tanzania,3,16,2018-03-01,1,Maha Season,Africa
2018,Venezuela,3,18,2018-03-01,1,Maha Season,South America
2018,Syria,3,24,2018-03-01,1,Maha Season,Asia
2018,Ethiopia,3,24,2018-03-01,1,Maha Season,Africa
2018,Comoros,3,14,2018-03-01,1,Maha Season,Africa
2018,Mongolia,3,23,2018-03-01,1,Maha Season,Asia
2018,Albania,3,5,2018-03-01,1,Maha Season,Europe
2018,Fiji,3,18,2018-03-01,1,Maha Season,Oceania
2018,Laos,3,20,2018-03-01,1,Maha Season,Asia
2018,Ecuador,3,10,2018-03-01,1,Maha Season,South America
2018,Uganda,3,5,2018-03-01,1,Maha Season,Africa
2018,Costa Rica,3,14,2018-03-01,1,Maha Season,Central America
2018,Ghana,3,13,2018-03-01,1,Maha Season,Africa
2018,Liechtenstein,3,23,2018-03-01,1,Maha Season,Europe
2018,Uruguay,3,16,2018-03-01,1,Maha Season,South America
2018,Zambia,3,12,2018-03-01,1,Maha Season,Africa
2018,Trinidad and Tobago,3,10,2018-03-01,1,Maha Season,Caribbean
2018,Jamaica,3,22,2018-03-01,1,Maha Season,Caribbean
2018,Tajikistan,3,25,2018-03-01,1,Maha Season,Asia
2018,Libya,3,8,2018-03-01,1,Maha Season,Africa
2018,Madagascar,3,4,2018-03-01,1,Maha Season,Africa
2018,Somalia,3,9,2018-03-01,1,Maha Season,Africa
2018,Brunei,3,17,2018-03-01,1,Maha Season,Asia
2018,Papua New Guinea,3,11,2018-03-01,1,Maha Season,Oceania
2018,Bolivia,3,17,2018-03-01,1,Maha Season,South America
2018,Turkmenistan,3,11,2018-03-01,1,Maha Season,Asia
2018,Eritrea,3,10,2018-03-01,1,Maha Season,Africa
2018,Namibia,3,19,2018-03-01,1,Maha Season,Africa
2018,Monaco,3,9,2018-03-01,1,Maha Season,Europe
2018,Guatemala,3,5,2018-03-01,1,Maha Season,Central America
2018,Panama,3,2,2018-03-01,1,Maha Season,Central America
2018,Andorra,3,2,2018-03-01,1,Maha Season,Europe
2018,Cuba,3,5,2018-03-01,1,Maha Season,Caribbean
2018,Mozambique,3,1,2018-03-01,1,Maha Season,Africa
2018,Dominica,3,3,2018-03-01,1,Maha Season,Caribbean
2018,Honduras,3,5,2018-03-01,1,Maha Season,Central America
2018,Bahamas,3,4,2018-03-01,1,Maha Season,Caribbean
2018,Botswana,3,4,2018-03-01,1,Maha Season,Africa
2018,Timor-Leste,3,3,2018-03-01,1,Maha Season,Asia
2018,El Salvador,3,2,2018-03-01,1,Maha Season,Central America
2018,Saint Kitts and Nevis,3,4,2018-03-01,1,Maha Season,Caribbean
2018,Dominican Republic,3,3,2018-03-01,1,Maha Season,Caribbean
2018,Senegal,3,4,2018-03-01,1,Maha Season,Africa
2018,Malawi,3,7,2018-03-01,1,Maha Season,Africa
2018,Congo,3,5,2018-03-01,1,Maha Season,Africa
2018,Kosovo,3,2,2018-03-01,1,Maha Season,Europe
2018,Nicaragua,3,5,2018-03-01,1,Maha Season,Central America
2018,San Marino,3,7,2018-03-01,1,Maha Season,Europe
2018,Suriname,3,0,2018-03-01,1,Maha Season,South America
2018,Hong Kong,3,3,2018-03-01,1,Maha Season,Asia
2018,Cameroon,3,1,2018-03-01,1,Maha Season,Africa
2018,Guyana,3,9,2018-03-01,1,Maha Season,South America
2018,Paraguay,3,7,2018-03-01,1,Maha Season,South America
2018,Antigua and Barbuda,3,2,2018-03-01,1,Maha Season,Caribbean
2018,Ivory Coast,3,1,2018-03-01,1,Maha Season,Africa
2018,Burkina Faso,3,0,2018-03-01,1,Maha Season,Africa
2018,Sierra Leone,3,2,2018-03-01,1,Maha Season,Africa
2018,Barbados,3,3,2018-03-01,1,Maha Season,Caribbean
2018,BURUNDI ,3,0,2018-03-01,1,Maha Season,
2018,Rwanda,3,1,2018-03-01,1,Maha Season,Africa
2018,Mali,3,0,2018-03-01,1,Maha Season,Africa
2018,South Sudan,3,0,2018-03-01,1,Maha Season,Africa
2018,Vanuatu,3,1,2018-03-01,1,Maha Season,Oceania
2018,Belize,3,1,2018-03-01,1,Maha Season,Central America
2018,Eswatini,3,1,2018-03-01,1,Maha Season,Africa
2018,Grenada,3,0,2018-03-01,1,Maha Season,Caribbean
2018,SOLOMAN ISLANDS,3,0,2018-03-01,1,Maha Season,
2018,Liberia,3,1,2018-03-01,1,Maha Season,Africa
2018,Benin,3,0,2018-03-01,1,Maha Season,Africa
2018,GUINEA- BISSAU,3,0,2018-03-01,1,Maha Season,
2018,Haiti,3,2,2018-03-01,1,Maha Season,Caribbean
2018,Togo,3,0,2018-03-01,1,Maha Season,Africa
2018,Tonga,3,0,2018-03-01,1,Maha Season,Oceania
2018,Angola,3,2,2018-03-01,1,Maha Season,Africa
2018,Djibouti,3,4,2018-03-01,1,Maha Season,Africa
2018,Gambia,3,0,2018-03-01,1,Maha Season,Africa
2018,Congo,3,0,2018-03-01,1,Maha Season,Africa
2018,Lesotho,3,0,2018-03-01,1,Maha Season,Africa
2018,Saint Lucia,3,0,2018-03-01,1,Maha Season,Caribbean
2018,Tuvalu,3,0,2018-03-01,1,Maha Season,Oceania
2018,Cape Verde,3,0,2018-03-01,1,Maha Season,Africa
2018,Gabon,3,0,2018-03-01,1,Maha Season,Africa
2018,Niger,3,0,2018-03-01,1,Maha Season,Africa
2018,Palau,3,0,2018-03-01,1,Maha Season,Oceania
2018,Chad,3,0,2018-03-01,1,Maha Season,Africa
2018,Marshall Islands,3,0,2018-03-01,1,Maha Season,Oceania
2018,Samoa,3,0,2018-03-01,1,Maha Season,Oceania
2018,Kiribati,3,0,2018-03-01,1,Maha Season,Oceania
2018,Mauritania,3,1,2018-03-01,1,Maha Season,Africa
2018,Micronesia,3,0,2018-03-01,1,Maha Season,Oceania
2018,Saint Vincent and the Grenadines,3,2,2018-03-01,1,Maha Season,Caribbean
2018,North Korea,3,0,2018-03-01,1,Maha Season,Asia
2018,Central African Republic,3,0,2018-03-01,1,Maha Season,Africa
2018,Niger,3,1,2018-03-01,1,Maha Season,Africa
2018,Nauru,3,0,2018-03-01,1,Maha Season,Oceania
2018,Netherlands Antilles,3,1,2018-03-01,1,Maha Season,Caribbean
2018,São Tomé and Príncipe,3,0,2018-03-01,1,Maha Season,Africa
2018,Vatican City,3,0,2018-03-01,1,Maha Season,Europe
2018,India,4,29860,2018-04-01,2,Inter-monsoon,Asia
2018,China,4,17462,2018-04-01,2,Inter-monsoon,Asia
2018,United Kingdom,4,26063,2018-04-01,2,Inter-monsoon,Europe
2018,Germany,4,10803,2018-04-01,2,Inter-monsoon,Europe
2018,Australia,4,14023,2018-04-01,2,Inter-monsoon,Oceania
2018,France,4,7411,2018-04-01,2,Inter-monsoon,Europe
2018,Maldives,4,5696,2018-04-01,2,Inter-monsoon,Asia
2018,United States,4,8679,2018-04-01,2,Inter-monsoon,North America
2018,Russia,4,4027,2018-04-01,2,Inter-monsoon,Europe
2018,Netherlands,4,3989,2018-04-01,2,Inter-monsoon,Europe
2018,Canada,4,4972,2018-04-01,2,Inter-monsoon,North America
2018,Japan,4,3512,2018-04-01,2,Inter-monsoon,Asia
2018,Italy,4,2266,2018-04-01,2,Inter-monsoon,Europe
2018,Ukraine,4,2448,2018-04-01,2,Inter-monsoon,Europe
2018,Saudi Arabia,4,1263,2018-04-01,2,Inter-monsoon,Asia
2018,Switzerland,4,2845,2018-04-01,2,Inter-monsoon,Europe
2018,Spain,4,2072,2018-04-01,2,Inter-monsoon,Europe
2018,Sweden,4,1073,2018-04-01,2,Inter-monsoon,Europe
2018,Malaysia,4,1827,2018-04-01,2,Inter-monsoon,Asia
2018,Poland,4,1163,2018-04-01,2,Inter-monsoon,Europe
2018,Singapore,4,1357,2018-04-01,2,Inter-monsoon,Asia
2018,Austria,4,1103,2018-04-01,2,Inter-monsoon,Europe
2018,Philippines,4,1631,2018-04-01,2,Inter-monsoon,Asia
2018,Denmark,4,943,2018-04-01,2,Inter-monsoon,Europe
2018,Pakistan,4,1384,2018-04-01,2,Inter-monsoon,Asia
2018,Czechia,4,1304,2018-04-01,2,Inter-monsoon,Europe
2018,Belgium,4,1211,2018-04-01,2,Inter-monsoon,Europe
2018,Norway,4,690,2018-04-01,2,Inter-monsoon,Europe
2018,South Korea,4,825,2018-04-01,2,Inter-monsoon,Asia
2018,Israel,4,513,2018-04-01,2,Inter-monsoon,Asia
2018,New Zealand,4,1540,2018-04-01,2,Inter-monsoon,Oceania
2018,Ireland,4,922,2018-04-01,2,Inter-monsoon,Europe
2018,Bangladesh,4,672,2018-04-01,2,Inter-monsoon,Asia
2018,Thailand,4,691,2018-04-01,2,Inter-monsoon,Asia
2018,Finland,4,371,2018-04-01,2,Inter-monsoon,Europe
2018,Taiwan,4,607,2018-04-01,2,Inter-monsoon,Asia
2018,Greece,4,704,2018-04-01,2,Inter-monsoon,Europe
2018,South Africa,4,742,2018-04-01,2,Inter-monsoon,Africa
2018,Oman,4,306,2018-04-01,2,Inter-monsoon,Asia
2018,Portugal,4,524,2018-04-01,2,Inter-monsoon,Europe
2018,Romania,4,469,2018-04-01,2,Inter-monsoon,Europe
2018,United Arab Emirates,4,291,2018-04-01,2,Inter-monsoon,Asia
2018,Iran,4,239,2018-04-01,2,Inter-monsoon,Asia
2018,Lebanon,4,676,2018-04-01,2,Inter-monsoon,Asia
2018,Indonesia,4,352,2018-04-01,2,Inter-monsoon,Asia
2018,Nepal,4,366,2018-04-01,2,Inter-monsoon,Asia
2018,Slovakia,4,494,2018-04-01,2,Inter-monsoon,Europe
2018,Belarus,4,286,2018-04-01,2,Inter-monsoon,Europe
2018,Hungary,4,231,2018-04-01,2,Inter-monsoon,Europe
2018,Turkey,4,244,2018-04-01,2,Inter-monsoon,Asia
2018,Slovenia,4,453,2018-04-01,2,Inter-monsoon,Europe
2018,Egypt,4,254,2018-04-01,2,Inter-monsoon,Africa
2018,Kuwait,4,249,2018-04-01,2,Inter-monsoon,Asia
2018,Lithuania,4,241,2018-04-01,2,Inter-monsoon,Europe
2018,Myanmar,4,309,2018-04-01,2,Inter-monsoon,Asia
2018,Vietnam,4,342,2018-04-01,2,Inter-monsoon,Asia
2018,Jordan,4,241,2018-04-01,2,Inter-monsoon,Asia
2018,Bahrain,4,151,2018-04-01,2,Inter-monsoon,Asia
2018,Brazil,4,786,2018-04-01,2,Inter-monsoon,South America
2018,Estonia,4,144,2018-04-01,2,Inter-monsoon,Europe
2018,Kazakhstan,4,158,2018-04-01,2,Inter-monsoon,Asia
2018,Bulgaria,4,218,2018-04-01,2,Inter-monsoon,Europe
2018,Croatia,4,163,2018-04-01,2,Inter-monsoon,Europe
2018,Latvia,4,172,2018-04-01,2,Inter-monsoon,Europe
2018,Argentina,4,300,2018-04-01,2,Inter-monsoon,South America
2018,Serbia,4,123,2018-04-01,2,Inter-monsoon,Europe
2018,Qatar,4,111,2018-04-01,2,Inter-monsoon,Asia
2018,Mexico,4,496,2018-04-01,2,Inter-monsoon,North America
2018,Yemen,4,62,2018-04-01,2,Inter-monsoon,Asia
2018,Armenia,4,66,2018-04-01,2,Inter-monsoon,Asia
2018,Palestinian Territories,4,51,2018-04-01,2,Inter-monsoon,Asia
2018,Morocco,4,98,2018-04-01,2,Inter-monsoon,Africa
2018,Iraq,4,40,2018-04-01,2,Inter-monsoon,Asia
2018,Chile,4,147,2018-04-01,2,Inter-monsoon,South America
2018,Kenya,4,49,2018-04-01,2,Inter-monsoon,Africa
2018,Luxembourg,4,78,2018-04-01,2,Inter-monsoon,Europe
2018,Afghanistan,4,40,2018-04-01,2,Inter-monsoon,Asia
2018,Sudan,4,37,2018-04-01,2,Inter-monsoon,Africa
2018,Cambodia,4,142,2018-04-01,2,Inter-monsoon,Asia
2018,Mauritius,4,40,2018-04-01,2,Inter-monsoon,Africa
2018,Tunisia,4,56,2018-04-01,2,Inter-monsoon,Africa
2018,Colombia,4,88,2018-04-01,2,Inter-monsoon,South America
2018,Georgia,4,82,2018-04-01,2,Inter-monsoon,Asia
2018,Bhutan,4,42,2018-04-01,2,Inter-monsoon,Asia
2018,Cyprus,4,45,2018-04-01,2,Inter-monsoon,Asia
2018,Uzbekistan,4,24,2018-04-01,2,Inter-monsoon,Asia
2018,Azerbaijan,4,19,2018-04-01,2,Inter-monsoon,Asia
2018,Malta,4,34,2018-04-01,2,Inter-monsoon,Europe
2018,Kyrgyzstan,4,10,2018-04-01,2,Inter-monsoon,Asia
2018,Moldova,4,30,2018-04-01,2,Inter-monsoon,Europe
2018,Iceland,4,39,2018-04-01,2,Inter-monsoon,Europe
2018,Seychelles,4,411,2018-04-01,2,Inter-monsoon,Africa
2018,Nigeria,4,28,2018-04-01,2,Inter-monsoon,Africa
2018,Algeria,4,24,2018-04-01,2,Inter-monsoon,Africa
2018,North Macedonia,4,20,2018-04-01,2,Inter-monsoon,Europe
2018,Peru,4,32,2018-04-01,2,Inter-monsoon,South America
2018,Bosnia and Herzegovina,4,18,2018-04-01,2,Inter-monsoon,Europe
2018,Zimbabwe,4,11,2018-04-01,2,Inter-monsoon,Africa
2018,Montenegro,4,11,2018-04-01,2,Inter-monsoon,Europe
2018,Tanzania,4,15,2018-04-01,2,Inter-monsoon,Africa
2018,Venezuela,4,40,2018-04-01,2,Inter-monsoon,South America
2018,Syria,4,32,2018-04-01,2,Inter-monsoon,Asia
2018,Ethiopia,4,12,2018-04-01,2,Inter-monsoon,Africa
2018,Comoros,4,10,2018-04-01,2,Inter-monsoon,Africa
2018,Mongolia,4,10,2018-04-01,2,Inter-monsoon,Asia
2018,Albania,4,16,2018-04-01,2,Inter-monsoon,Europe
2018,Fiji,4,6,2018-04-01,2,Inter-monsoon,Oceania
2018,Laos,4,13,2018-04-01,2,Inter-monsoon,Asia
2018,Ecuador,4,43,2018-04-01,2,Inter-monsoon,South America
2018,Uganda,4,5,2018-04-01,2,Inter-monsoon,Africa
2018,Costa Rica,4,13,2018-04-01,2,Inter-monsoon,Central America
2018,Ghana,4,10,2018-04-01,2,Inter-monsoon,Africa
2018,Liechtenstein,4,10,2018-04-01,2,Inter-monsoon,Europe
2018,Uruguay,4,34,2018-04-01,2,Inter-monsoon,South America
2018,Zambia,4,3,2018-04-01,2,Inter-monsoon,Africa
2018,Trinidad and Tobago,4,8,2018-04-01,2,Inter-monsoon,Caribbean
2018,Jamaica,4,8,2018-04-01,2,Inter-monsoon,Caribbean
2018,Tajikistan,4,8,2018-04-01,2,Inter-monsoon,Asia
2018,Libya,4,9,2018-04-01,2,Inter-monsoon,Africa
2018,Madagascar,4,8,2018-04-01,2,Inter-monsoon,Africa
2018,Somalia,4,5,2018-04-01,2,Inter-monsoon,Africa
2018,Brunei,4,6,2018-04-01,2,Inter-monsoon,Asia
2018,Papua New Guinea,4,7,2018-04-01,2,Inter-monsoon,Oceania
2018,Bolivia,4,9,2018-04-01,2,Inter-monsoon,South America
2018,Turkmenistan,4,3,2018-04-01,2,Inter-monsoon,Asia
2018,Eritrea,4,3,2018-04-01,2,Inter-monsoon,Africa
2018,Namibia,4,6,2018-04-01,2,Inter-monsoon,Africa
2018,Monaco,4,1,2018-04-01,2,Inter-monsoon,Europe
2018,Guatemala,4,5,2018-04-01,2,Inter-monsoon,Central America
2018,Panama,4,10,2018-04-01,2,Inter-monsoon,Central America
2018,Andorra,4,3,2018-04-01,2,Inter-monsoon,Europe
2018,Cuba,4,6,2018-04-01,2,Inter-monsoon,Caribbean
2018,Mozambique,4,2,2018-04-01,2,Inter-monsoon,Africa
2018,Dominica,4,3,2018-04-01,2,Inter-monsoon,Caribbean
2018,Honduras,4,0,2018-04-01,2,Inter-monsoon,Central America
2018,Bahamas,4,24,2018-04-01,2,Inter-monsoon,Caribbean
2018,Botswana,4,4,2018-04-01,2,Inter-monsoon,Africa
2018,Timor-Leste,4,5,2018-04-01,2,Inter-monsoon,Asia
2018,El Salvador,4,6,2018-04-01,2,Inter-monsoon,Central America
2018,Saint Kitts and Nevis,4,2,2018-04-01,2,Inter-monsoon,Caribbean
2018,Dominican Republic,4,2,2018-04-01,2,Inter-monsoon,Caribbean
2018,Senegal,4,2,2018-04-01,2,Inter-monsoon,Africa
2018,Malawi,4,1,2018-04-01,2,Inter-monsoon,Africa
2018,Congo,4,4,2018-04-01,2,Inter-monsoon,Africa
2018,Kosovo,4,8,2018-04-01,2,Inter-monsoon,Europe
2018,Nicaragua,4,6,2018-04-01,2,Inter-monsoon,Central America
2018,San Marino,4,0,2018-04-01,2,Inter-monsoon,Europe
2018,Suriname,4,1,2018-04-01,2,Inter-monsoon,South America
2018,Hong Kong,4,1,2018-04-01,2,Inter-monsoon,Asia
2018,Cameroon,4,1,2018-04-01,2,Inter-monsoon,Africa
2018,Guyana,4,2,2018-04-01,2,Inter-monsoon,South America
2018,Paraguay,4,3,2018-04-01,2,Inter-monsoon,South America
2018,Antigua and Barbuda,4,2,2018-04-01,2,Inter-monsoon,Caribbean
2018,Ivory Coast,4,1,2018-04-01,2,Inter-monsoon,Africa
2018,Burkina Faso,4,4,2018-04-01,2,Inter-monsoon,Africa
2018,Sierra Leone,4,1,2018-04-01,2,Inter-monsoon,Africa
2018,Barbados,4,3,2018-04-01,2,Inter-monsoon,Caribbean
2018,BURUNDI ,4,0,2018-04-01,2,Inter-monsoon,
2018,Rwanda,4,0,2018-04-01,2,Inter-monsoon,Africa
2018,Mali,4,2,2018-04-01,2,Inter-monsoon,Africa
2018,South Sudan,4,2,2018-04-01,2,Inter-monsoon,Africa
2018,Vanuatu,4,4,2018-04-01,2,Inter-monsoon,Oceania
2018,Belize,4,2,2018-04-01,2,Inter-monsoon,Central America
2018,Eswatini,4,9,2018-04-01,2,Inter-monsoon,Africa
2018,Grenada,4,3,2018-04-01,2,Inter-monsoon,Caribbean
2018,SOLOMAN ISLANDS,4,1,2018-04-01,2,Inter-monsoon,
2018,Liberia,4,1,2018-04-01,2,Inter-monsoon,Africa
2018,Benin,4,0,2018-04-01,2,Inter-monsoon,Africa
2018,GUINEA- BISSAU,4,0,2018-04-01,2,Inter-monsoon,
2018,Haiti,4,0,2018-04-01,2,Inter-monsoon,Caribbean
2018,Togo,4,2,2018-04-01,2,Inter-monsoon,Africa
2018,Tonga,4,0,2018-04-01,2,Inter-monsoon,Oceania
2018,Angola,4,1,2018-04-01,2,Inter-monsoon,Africa
2018,Djibouti,4,1,2018-04-01,2,Inter-monsoon,Africa
2018,Gambia,4,0,2018-04-01,2,Inter-monsoon,Africa
2018,Congo,4,0,2018-04-01,2,Inter-monsoon,Africa
2018,Lesotho,4,4,2018-04-01,2,Inter-monsoon,Africa
2018,Saint Lucia,4,1,2018-04-01,2,Inter-monsoon,Caribbean
2018,Tuvalu,4,2,2018-04-01,2,Inter-monsoon,Oceania
2018,Cape Verde,4,0,2018-04-01,2,Inter-monsoon,Africa
2018,Gabon,4,0,2018-04-01,2,Inter-monsoon,Africa
2018,Niger,4,1,2018-04-01,2,Inter-monsoon,Africa
2018,Palau,4,0,2018-04-01,2,Inter-monsoon,Oceania
2018,Chad,4,0,2018-04-01,2,Inter-monsoon,Africa
2018,Marshall Islands,4,0,2018-04-01,2,Inter-monsoon,Oceania
2018,Samoa,4,0,2018-04-01,2,Inter-monsoon,Oceania
2018,Kiribati,4,0,2018-04-01,2,Inter-monsoon,Oceania
2018,Mauritania,4,0,2018-04-01,2,Inter-monsoon,Africa
2018,Micronesia,4,0,2018-04-01,2,Inter-monsoon,Oceania
2018,Saint Vincent and the Grenadines,4,1,2018-04-01,2,Inter-monsoon,Caribbean
2018,North Korea,4,0,2018-04-01,2,Inter-monsoon,Asia
2018,Central African Republic,4,0,2018-04-01,2,Inter-monsoon,Africa
2018,Niger,4,0,2018-04-01,2,Inter-monsoon,Africa
2018,Nauru,4,0,2018-04-01,2,Inter-monsoon,Oceania
2018,Netherlands Antilles,4,0,2018-04-01,2,Inter-monsoon,Caribbean
2018,São Tomé and Príncipe,4,0,2018-04-01,2,Inter-monsoon,Africa
2018,Vatican City,4,0,2018-04-01,2,Inter-monsoon,Europe
2018,India,5,42073,2018-05-01,2,Yala Season,Asia
2018,China,5,17103,2018-05-01,2,Yala Season,Asia
2018,United Kingdom,5,9337,2018-05-01,2,Yala Season,Europe
2018,Germany,5,6906,2018-05-01,2,Yala Season,Europe
2018,Australia,5,4873,2018-05-01,2,Yala Season,Oceania
2018,France,5,3721,2018-05-01,2,Yala Season,Europe
2018,Maldives,5,4343,2018-05-01,2,Yala Season,Asia
2018,United States,5,4123,2018-05-01,2,Yala Season,North America
2018,Russia,5,1264,2018-05-01,2,Yala Season,Europe
2018,Netherlands,5,2051,2018-05-01,2,Yala Season,Europe
2018,Canada,5,3297,2018-05-01,2,Yala Season,North America
2018,Japan,5,4229,2018-05-01,2,Yala Season,Asia
2018,Italy,5,1058,2018-05-01,2,Yala Season,Europe
2018,Ukraine,5,1386,2018-05-01,2,Yala Season,Europe
2018,Saudi Arabia,5,666,2018-05-01,2,Yala Season,Asia
2018,Switzerland,5,1128,2018-05-01,2,Yala Season,Europe
2018,Spain,5,1002,2018-05-01,2,Yala Season,Europe
2018,Sweden,5,471,2018-05-01,2,Yala Season,Europe
2018,Malaysia,5,1604,2018-05-01,2,Yala Season,Asia
2018,Poland,5,661,2018-05-01,2,Yala Season,Europe
2018,Singapore,5,1461,2018-05-01,2,Yala Season,Asia
2018,Austria,5,637,2018-05-01,2,Yala Season,Europe
2018,Philippines,5,1656,2018-05-01,2,Yala Season,Asia
2018,Denmark,5,456,2018-05-01,2,Yala Season,Europe
2018,Pakistan,5,1150,2018-05-01,2,Yala Season,Asia
2018,Czechia,5,322,2018-05-01,2,Yala Season,Europe
2018,Belgium,5,494,2018-05-01,2,Yala Season,Europe
2018,Norway,5,511,2018-05-01,2,Yala Season,Europe
2018,South Korea,5,892,2018-05-01,2,Yala Season,Asia
2018,Israel,5,399,2018-05-01,2,Yala Season,Asia
2018,New Zealand,5,620,2018-05-01,2,Yala Season,Oceania
2018,Ireland,5,384,2018-05-01,2,Yala Season,Europe
2018,Bangladesh,5,729,2018-05-01,2,Yala Season,Asia
2018,Thailand,5,745,2018-05-01,2,Yala Season,Asia
2018,Finland,5,230,2018-05-01,2,Yala Season,Europe
2018,Taiwan,5,565,2018-05-01,2,Yala Season,Asia
2018,Greece,5,620,2018-05-01,2,Yala Season,Europe
2018,South Africa,5,259,2018-05-01,2,Yala Season,Africa
2018,Oman,5,84,2018-05-01,2,Yala Season,Asia
2018,Portugal,5,191,2018-05-01,2,Yala Season,Europe
2018,Romania,5,150,2018-05-01,2,Yala Season,Europe
2018,United Arab Emirates,5,230,2018-05-01,2,Yala Season,Asia
2018,Iran,5,268,2018-05-01,2,Yala Season,Asia
2018,Lebanon,5,225,2018-05-01,2,Yala Season,Asia
2018,Indonesia,5,470,2018-05-01,2,Yala Season,Asia
2018,Nepal,5,472,2018-05-01,2,Yala Season,Asia
2018,Slovakia,5,153,2018-05-01,2,Yala Season,Europe
2018,Belarus,5,128,2018-05-01,2,Yala Season,Europe
2018,Hungary,5,103,2018-05-01,2,Yala Season,Europe
2018,Turkey,5,288,2018-05-01,2,Yala Season,Asia
2018,Slovenia,5,51,2018-05-01,2,Yala Season,Europe
2018,Egypt,5,161,2018-05-01,2,Yala Season,Africa
